"","x","y","Water","Spruce","Birches","Fir","Hemlock","NonTree","Maple","Basswood","Cedar","Oaks","Pine","Poplar","Ironwoods","Tamarack","Ashes","Elms","Beech","Rose.Trees","Willow","Celtis","Cherries","Alder","Walnuts","Hickory","Hardwood.undif","Juniper","X.......","Sycamore","Cornus"
"V7500",660000,780000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7501",668000,780000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7502",676000,780000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7503",684000,780000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7504",692000,780000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7505",7e+05,780000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7506",708000,780000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7507",716000,780000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7508",724000,780000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7509",732000,780000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7510",740000,780000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7511",748000,780000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7512",756000,780000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7513",764000,780000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7514",772000,780000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7515",780000,780000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7516",788000,780000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7517",796000,780000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7518",804000,780000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7519",812000,780000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7520",820000,780000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7521",828000,780000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7522",836000,780000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7523",844000,780000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7524",852000,780000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7525",68000,772000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7526",76000,772000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7527",84000,772000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7528",92000,772000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7529",1e+05,772000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7530",108000,772000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7531",116000,772000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7532",124000,772000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7533",132000,772000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7534",140000,772000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7535",148000,772000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7536",156000,772000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7537",164000,772000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7538",172000,772000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7539",180000,772000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7540",188000,772000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7541",196000,772000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7542",204000,772000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7543",212000,772000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7544",220000,772000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7545",228000,772000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7546",236000,772000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7547",244000,772000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7548",252000,772000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7549",260000,772000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7550",268000,772000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7551",276000,772000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7552",284000,772000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7553",292000,772000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7554",3e+05,772000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7555",308000,772000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7556",316000,772000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7557",324000,772000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7558",332000,772000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7559",340000,772000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7560",348000,772000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7561",356000,772000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7562",364000,772000,0,0,5751.28377370824,0,0,0,610.883548706993,0,0,5963.33262770247,0,0,0,0,0,0,0,0,73.5011093358303,0,0,0,0,0,0,0,0,0,0
"V7563",372000,772000,0,0,0.761337771270882,0,0,0,192.382300272636,0,0,9458.04327147003,0,0,0,0,232.133716864852,1321.27673241486,0,0,0,0,0,0,0,18.168576180421,0,0,0,0,0
"V7564",380000,772000,0,0,0,0,0,0,35.0162122998788,0,0,5712.58823518756,0,0.159190699775157,0,0,0.826455691998212,8.77569137847724,0,0,0,0,0,0,0,111.313846099368,0,0,0,0,0
"V7565",388000,772000,0,0,0,0,0,0,1990.30433871735,4830.13559563746,0,8975.62117781657,0,119.599370210758,136.100783997297,0,82.284318349482,801.457588592136,0,0,0,0,0,0,353.788195308946,0,0,0,0,0,0
"V7566",396000,772000,0,0,0,0,0,0,3851.87106312865,2874.11025769084,0,26292.6244498017,0,336.103814757252,709.192066913195,0,733.163299570435,1130.38666559159,0,55.0966156947137,0,0,321.10703968167,0,474.23841494909,878.441440847668,0,0,0,0,0
"V7567",404000,772000,0,0,0,0,0,0,6933.39533508263,5906.80449437745,0,18571.7795340646,0,359.088575332921,482.662884605965,0,292.17394776417,2274.74666521838,0,4.11013879120266,0,0,111.724241829305,0,119.467715738872,48.7205595387536,0,0,0,0,0
"V7568",412000,772000,0,0,0,0,0,0,3963.82864316222,3055.01816583152,0,17904.9617840212,0,978.513686202024,155.663411525364,0,446.255020928355,4247.55790002586,0,0,0,0,0,0,116.781795708947,309.014590511588,0,0,0,0,0
"V7569",420000,772000,0,0,0,0,0,0,1429.05295697307,870.959967098198,0,9939.3155905001,23.3248787014942,2901.77666901277,178.34200734337,0,51.3772622757856,2175.21638790516,0,0,0,0,31.7203704484859,0,60.6603300900857,220.807749920002,0,0,0,0,0
"V7570",428000,772000,0,0,0,0,0,0,1033.19184170732,474.881572727241,0,6653.87662501112,0,70.6704314105755,0,0,59.7890752743968,1151.91304952882,0,0,0,0,0,0,0,0.429107648579843,0,0,0,0,0
"V7571",436000,772000,0,0,0,0,0,0,0,70.6805369387024,0,5712.36282162445,0,11.4522900431288,0,0,0,327.300878904381,0,0,0,0,0,0,0,2.53446452576092,0,0,0,0,0
"V7572",444000,772000,0,0,0,0,0,0,66.3783455461711,739.885403185719,0,19060.2066979109,0,53.5000505308183,0,0,98.2686605610151,2213.81589754953,0,0,0,0,0,0,0,36.4597239948938,0,0,0,0,0
"V7573",452000,772000,0,0,0,0,0,0,0,2.82902009865737,0,2779.51337989811,15.1871379952252,67.3338229848347,0,0,0,46.8244405064835,0,0,1.49799635038868,0,0,0,0,0,0,0,0,0,0
"V7574",460000,772000,0,0,0,0,0,0,176.276538156503,0,0,2865.13553910033,0,74.3014745557123,0,101.63906296855,961.730074517982,822.396053202145,0,0,0,0,0,0,0,5.5329956502696,0,0,0,0,0
"V7575",468000,772000,0,0,0,0,0,0,0,0,0,1718.80005108468,0,0.207157641123121,0,2.71715714626352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V7576",476000,772000,0,0,7.15328427251447,0,0,0,0,0,0,1173.94399376219,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6147689068711,0,0,0,0,0
"V7577",484000,772000,0,0,69.1946056309585,0,0,0,0,0,0,3900.7002631157,0,0,0,89.6966734314092,33.7467486342502,1.40044843982619,0,0,0,0,0,0,0,9.26703964157237,0,0,0,0,0
"V7578",492000,772000,0,0,0,0,0,0,0,0,0,2585.04312873268,0,0,0,0.718611556480961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V7579",5e+05,772000,0,0,0,0,0,0,0,0,0,726.235493191518,0,0,0,0,0,19.3025199502501,0,0,0,0,0,0,0,0,0,0,0,0,0
"V7580",508000,772000,0,0,0,0,0,0,0,0,0,2833.23734781818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V7581",516000,772000,0,0,0,0,0,0,0,0,0,1622.56425653124,0,0.888783483138618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V7582",524000,772000,0,0,0,0,0,0,0,0,0,2762.13240515584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V7583",532000,772000,0,0,0,0,0,0,0,0,0,3455.70080372643,0,0.0628530781654938,0,0,0,3.86059210106758,0,0,0,0,0,0,0,5.32001717696643,0,0,0,0,0
"V7584",540000,772000,0,0,0,0,0,0,0,0,0,19766.5382369222,0,1174.70396745694,0,0,0,0,0,0,0,0,0,0,0,112.73091744081,0,0,0,0,0
"V7585",548000,772000,0,0,0,0,0,0,50.2182926863574,2845.65132970768,0,12034.4991166183,0,448.791168625416,868.990998708468,0,447.433701021801,2041.04594384595,0,0,0,0,538.464611451546,0,39.4885155930639,505.453512241676,0,0,0,0,0
"V7586",556000,772000,0,0,0,0,0,0,0,0,0,5101.10640821934,0,41.3485527838004,0,0,0,0,0,0,0,0,5.36245211808759,0,0,0,0,0,0,0,0
"V7587",564000,772000,0,0,0,0,0,0,213.870489391501,734.626211488926,0,3922.1877169862,0,26.7526884238324,399.256279409793,6.08321859399376,98.5090518251705,1257.32056690533,0,0,0,0,0,0,0,0,0,0,0,0,0
"V7588",572000,772000,0,0,0,0,0,0,10019.8731420338,3846.15753606801,0,3854.71643627379,0,0,445.958732603095,86.2958927482459,2221.17419259192,1614.12208658439,0,0,10.6547501456492,0,188.100740323788,0,211.088014203226,0,0,0,0,0,0
"V7589",580000,772000,0,0,500.915554099871,0,0,0,8093.70551425603,4929.93811575318,0,27862.6183353595,0,0,3884.21757185959,42.971119990672,800.860724284416,2919.34378270788,293.027574621312,0,0,0,66.5497442427703,0,102.880069450749,1396.99304167652,0,0,0,0,0
"V7590",588000,772000,0,0,146.847999193056,0,0,0,5815.88291593137,1106.94841252939,0,6990.99182977149,0,0,0,461.551538115534,1665.72658471858,2411.48885788831,306.829369520602,0,0,0,15.0159631090856,0,0,0,0,0,0,0,0
"V7591",596000,772000,0,0,0,0,0,0,2404.12577620976,1472.55158703906,0,6942.33500749424,0,70.7116319448593,87.0032943364938,224.509376147478,1191.15104116937,451.00811779003,431.970847083699,0,0,0,0,0,61.7879386158402,53.1458423170561,0,0,0,0,0
"V7592",604000,772000,0,0,142.166469927186,0,0,0,5694.18356679915,4035.25424111533,0,4950.04056284652,0,158.753705961157,205.526552980712,220.590343067108,981.774749529979,873.492317464556,1723.77652457328,0,0,0,0,0,13.8282107113745,50.9325004107609,0,0,0,0,0
"V7593",612000,772000,0,0,438.312786621736,0,0,0,7593.16517878801,1455.94478980527,96.8834408517607,9778.23363640989,0,245.293253334332,155.765006693498,597.068244102009,951.107694830081,355.852133056342,2091.95465192447,0,0,0,0,0,0,45.194264127368,0,0,0,0,0
"V7594",620000,772000,0,0,0,0,0,0,2044.27043550863,567.25153082324,0,1687.97137103085,0,72.9098371720347,17.5034936053599,786.395532796633,2915.39976239677,834.101977945436,8950.55400019642,0,0,0,0,0,171.697433450643,0,0,0,0,0,0
"V7595",628000,772000,0,0,431.25395427917,0,0,0,4803.76456920488,592.461045111265,31.671761983402,7490.71340188224,0,0,203.02847359478,0,6593.0635356645,2141.05175655501,5299.22141884582,0,2.07666352595718,0,0,0,0,0,0,0,0,0,0
"V7596",636000,772000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V7597",644000,772000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7598",652000,772000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7599",660000,772000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7600",668000,772000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7601",676000,772000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7602",684000,772000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7603",692000,772000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7604",7e+05,772000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7605",708000,772000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7606",716000,772000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7607",724000,772000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7608",732000,772000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7609",740000,772000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7610",748000,772000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7611",756000,772000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7612",764000,772000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7613",772000,772000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7614",780000,772000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7615",788000,772000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7616",796000,772000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7617",804000,772000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7618",812000,772000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7619",820000,772000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7620",828000,772000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7621",836000,772000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7622",844000,772000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7623",852000,772000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7624",68000,764000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7625",76000,764000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7626",84000,764000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7627",92000,764000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7628",1e+05,764000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7629",108000,764000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7630",116000,764000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7631",124000,764000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7632",132000,764000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7633",140000,764000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7634",148000,764000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7635",156000,764000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7636",164000,764000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"V7637",172000,764000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
